lat,lon,road_class
13.6773393,100.6039089,motorway
13.6802737,100.6034308,motorway
13.7393711,100.6513479,motorway
13.9589707,100.5131689,primary
14.0193769,100.5256025,primary
13.9443054,100.5441029,primary
13.942573,100.543205,primary
13.9408571,100.5423159,primary
13.9409482,100.5422329,primary
13.9427723,100.5431843,primary
13.940526,100.5420057,primary
13.9585703,100.5146193,primary
13.9183936,100.5465042,motorway
13.9185876,100.5466443,motorway
13.9191082,100.5470293,motorway
13.9178892,100.5461813,motorway
13.9154178,100.5452456,motorway
13.9126608,100.5447768,motorway
13.9196108,100.5473873,motorway
13.9072428,100.5436462,motorway
13.9116105,100.5443251,motorway
13.906596,100.5436154,motorway
13.9054046,100.5435724,motorway
13.9038569,100.5435409,motorway
13.9032047,100.5434771,motorway
13.9024052,100.5433667,motorway
13.9018303,100.5432377,motorway
14.023319,100.1735298,primary
13.9660237,100.0941954,primary
13.9656301,100.0931972,primary
13.9657366,100.0932073,primary
13.9669114,100.0945417,primary
13.9657388,100.0931238,primary
13.7188489,100.5197886,primary
13.7187513,100.5198793,primary
13.8968716,100.588777,trunk
13.6925921,100.5264991,motorway
13.70043,100.519616,motorway
13.6947309,100.5251363,motorway
13.6967616,100.5232145,motorway
13.6984878,100.5212662,motorway
13.7001005,100.5198332,motorway
13.6951147,100.5252135,motorway
13.6964507,100.5237618,motorway
13.6974299,100.5390987,motorway
13.6965316,100.5373955,motorway
13.6985323,100.5402957,motorway
13.7076726,100.5486968,motorway
13.7129551,100.5538451,motorway
13.7114947,100.5524389,motorway
13.7098896,100.5508655,motorway
13.7078109,100.5488229,motorway
13.7078694,100.5186084,primary
13.7078853,100.51866,motorway
13.7086367,100.5188536,motorway
13.7115667,100.5196519,motorway
13.713727,100.5199429,motorway
13.7155526,100.5197867,motorway
13.7173588,100.5192914,motorway
13.7080716,100.5188954,primary
13.7083026,100.5189685,primary
13.7154941,100.5199271,motorway
13.7206469,100.5184629,motorway
13.7179361,100.5192419,motorway
13.7159185,100.5198303,motorway
13.7049102,100.58914,motorway
13.759351,100.5961096,motorway
13.8143145,100.6219684,motorway
13.8167124,100.623427,motorway
13.8205036,100.6255848,motorway
13.822213,100.6264801,motorway
13.8242884,100.627423,motorway
13.8265687,100.6283715,motorway
13.8286652,100.6291151,motorway
13.8308143,100.62989,motorway
13.8328145,100.6305767,motorway
13.8356065,100.6319671,motorway
13.8373796,100.6328849,motorway
13.8397816,100.6341624,motorway
13.7971237,100.6136607,motorway
13.7942786,100.6123392,motorway
13.7900997,100.6104211,motorway
13.7883382,100.6096372,motorway
13.7861045,100.6086651,motorway
13.7828362,100.6079515,motorway
13.7793335,100.6075078,motorway
13.7772842,100.607238,motorway
13.854055,100.6416891,motorway
13.8536029,100.6415725,motorway
13.8481454,100.5332332,motorway
13.8525454,100.533189,motorway
13.8407976,100.5345864,motorway
13.8414608,100.5342851,motorway
13.8627748,100.5332322,motorway
13.6188601,100.6119731,motorway
13.6314161,100.582849,motorway
13.6309439,100.5858259,motorway
13.6305503,100.5876789,motorway
13.6298124,100.5898406,motorway
13.628748,100.5920011,motorway
13.6269693,100.5950988,motorway
13.6260321,100.5967146,motorway
13.625062,100.5985149,motorway
13.6242033,100.6004179,motorway
13.6234913,100.6023385,motorway
13.6227375,100.6043804,motorway
13.6217158,100.6068178,motorway
13.6206846,100.6086999,motorway
13.6197077,100.6104266,motorway
13.6146641,100.6204127,primary
13.6132169,100.6629856,primary
13.613295,100.6627661,primary
13.6140343,100.6607078,primary
13.614833,100.6585911,primary
13.6155388,100.6566478,primary
13.6156274,100.6567599,primary
13.6156548,100.6566781,primary
13.6202164,100.6637257,motorway
13.638748,100.6787464,motorway
13.6371097,100.6775617,motorway
13.6354326,100.6762953,motorway
13.6336424,100.6748374,motorway
13.6318711,100.6733102,motorway
13.6298265,100.6716124,motorway
13.6280071,100.6701104,motorway
13.625943,100.66839,motorway
13.6241457,100.6668825,motorway
13.6222341,100.665305,motorway
13.6202992,100.6637875,motorway
13.6184807,100.7429233,motorway
13.6275851,100.7224985,motorway
13.6287608,100.7202481,motorway
13.6312159,100.71578,motorway
13.6344486,100.7097869,motorway
13.6414556,100.6971416,motorway
13.6181315,100.7435514,trunk
13.6147032,100.7512622,trunk
13.6170945,100.7458775,trunk
13.6250023,100.7285124,motorway
13.6415455,100.6971985,motorway
13.6345507,100.7098461,motorway
13.6313157,100.7158582,motorway
13.6288671,100.7203074,motorway
13.6276854,100.7225585,motorway
13.6265069,100.7250764,motorway
13.6274251,100.7228342,motorway
13.6185827,100.7426939,motorway
13.6196545,100.7403146,motorway
13.6221735,100.7347148,motorway
13.6246535,100.7290336,motorway
13.6259554,100.7260208,motorway
13.6270113,100.7237022,motorway
13.6428951,100.6357691,primary
13.6457007,100.6376418,primary
13.6432287,100.6362019,primary
13.6679264,100.6339746,motorway
13.6579901,100.6672131,motorway
13.6612548,100.6611001,trunk
13.6626122,100.6584143,trunk
13.6633594,100.6560127,trunk
13.6638324,100.6536769,trunk
13.6595325,100.6642136,trunk
13.6643221,100.6524667,trunk
13.6638399,100.654934,trunk
13.6633539,100.6571483,trunk
13.6622322,100.6598785,trunk
13.6599589,100.6640666,trunk
13.775689,100.5327287,motorway
13.7489309,100.6004492,motorway
13.7478401,100.6036931,motorway
13.748751,100.600965,motorway
13.7543296,100.5590015,motorway
13.7544923,100.5458926,motorway
13.7536292,100.5622994,motorway
13.75366,100.5621576,motorway
13.7538984,100.5610297,motorway
13.7628398,100.5444119,motorway
13.7628786,100.5477011,motorway
13.7511571,100.6018677,motorway
13.7507913,100.6024666,motorway
13.762479,100.598518,motorway
13.7607515,100.5971282,motorway
13.7747411,100.6071255,primary
13.6326181,100.7135982,trunk
13.6340501,100.7109229,trunk
13.6329004,100.7130809,trunk
13.5813976,100.8677566,motorway
13.5840136,100.8554444,motorway
13.5866177,100.8432001,motorway
13.5879078,100.8371149,motorway
13.5913445,100.8209098,motorway
13.5944821,100.8061852,motorway
13.5950352,100.8042351,motorway
13.5960672,100.8013268,motorway
13.5971256,100.7983898,motorway
13.6011487,100.7871806,motorway
13.6095739,100.7637075,motorway
13.6104111,100.7613749,motorway
13.6112362,100.7592707,motorway
13.641905,100.6965617,motorway
13.6422666,100.6959115,motorway
13.6497042,100.6824934,motorway
13.644671,100.6916203,motorway
13.642546,100.6954128,motorway
13.6354576,100.707715,trunk
13.6355632,100.7075266,trunk
13.635179,100.7081964,trunk
13.6546376,100.6905073,motorway
13.6573298,100.6923548,motorway
13.6556187,100.6911705,motorway
13.7213224,100.6983556,primary
13.7213102,100.698138,primary
13.7213456,100.6990509,primary
13.7214171,100.6972672,primary
13.7214007,100.6969387,primary
13.929889,100.5556174,motorway
13.9293427,100.5552142,motorway
13.9123682,100.5444551,motorway
13.9147048,100.5448748,motorway
13.9171899,100.5456067,motorway
13.9188586,100.5465784,motorway
13.9211037,100.5482481,motorway
13.922688,100.5494262,motorway
13.9246939,100.5509239,motorway
13.926639,100.5527613,motorway
13.9279492,100.5540579,motorway
13.9434193,100.5618702,motorway
13.9426948,100.5616667,motorway
13.940776,100.561105,motorway
13.9388019,100.5603605,motorway
13.934026,100.5581558,motorway
13.9314248,100.5568107,motorway
13.9290451,100.5551945,motorway
13.9265119,100.5528877,motorway
13.9249837,100.5513646,motorway
13.9231208,100.5499677,motorway
13.9209782,100.5484027,motorway
13.9441046,100.5620627,motorway
14.0590907,100.580037,motorway
14.0585288,100.5800723,motorway
13.6316103,100.5816749,motorway
13.6372303,100.546756,motorway
13.6381846,100.5490086,motorway
13.6387473,100.5510409,motorway
13.6389667,100.553244,motorway
13.6388618,100.5555649,motorway
13.6384942,100.5574423,motorway
13.6378045,100.559495,motorway
13.6370247,100.5615843,motorway
13.6363678,100.5633671,motorway
13.6355246,100.5656506,motorway
13.6345725,100.5682195,motorway
13.6338881,100.5700015,motorway
13.6333231,100.5718193,motorway
13.6328777,100.5740261,motorway
13.6325538,100.5759837,motorway
13.6322339,100.5779135,motorway
13.6318744,100.5800634,motorway
13.7997902,100.6810427,motorway
13.8013443,100.6806221,motorway
13.8135929,100.6771474,motorway
13.8118207,100.6690553,primary
13.8137338,100.675953,primary
13.8582602,100.6425335,motorway
13.8568613,100.6420958,motorway
13.8542239,100.6417272,motorway
13.8422065,100.6724064,motorway
13.8812836,100.6481214,motorway
13.8799191,100.6476417,motorway
13.8514782,100.6404159,motorway
13.8532535,100.641311,motorway
13.8552146,100.6417978,motorway
13.8573543,100.6421117,motorway
13.8592141,100.6429226,motorway
13.8607646,100.6440186,motorway
13.8627418,100.6449204,motorway
13.8697037,100.6459398,motorway
13.872094,100.646228,motorway
13.8741892,100.646474,motorway
13.8766603,100.6468228,motorway
13.8796429,100.6475621,motorway
13.9942217,100.5675639,motorway
13.9961206,100.5673473,motorway
13.9981526,100.5674559,motorway
14.0001406,100.5680988,motorway
14.0032512,100.569603,motorway
14.006756,100.5713217,motorway
14.0091099,100.5724439,motorway
14.0113923,100.5734637,motorway
13.9937288,100.5676357,motorway
14.0058895,100.5710939,motorway
14.0063983,100.5713387,motorway
14.0109278,100.5734686,motorway
14.009028,100.5726041,motorway
14.0116458,100.5737416,motorway
14.0120334,100.5738826,motorway
13.6084537,100.6247697,motorway
13.6083365,100.6248763,motorway
13.6189628,100.6628226,motorway
13.6171138,100.6616157,motorway
13.615056,100.6604149,motorway
13.6125667,100.659106,motorway
13.6101255,100.6578026,motorway
13.6079667,100.6566909,motorway
13.6062624,100.6556696,motorway
13.6046556,100.6543885,motorway
13.6032191,100.6528194,motorway
13.6021399,100.6512503,motorway
13.6011085,100.6490613,motorway
13.6005025,100.6468933,motorway
13.600254,100.6449319,motorway
13.600254,100.6430546,motorway
13.6005638,100.6409041,motorway
13.6011153,100.6390723,motorway
13.6020242,100.6366731,motorway
13.602671,100.6349429,motorway
13.6034437,100.632852,motorway
13.6042063,100.6308066,motorway
13.6051526,100.6287261,motorway
13.6062045,100.627136,motorway
13.6080393,100.6251466,motorway
13.6090912,100.6571208,motorway
13.6149268,100.6601444,motorway
13.6165332,100.6611111,motorway
13.6184803,100.6623472,motorway
13.6213566,100.6644363,motorway
13.6229932,100.6657532,motorway
13.6247454,100.6672182,motorway
13.6268382,100.6689503,motorway
13.6291637,100.670892,motorway
13.6307022,100.6721669,motorway
13.6329215,100.6740274,motorway
13.6348217,100.6756357,motorway
13.6367201,100.6771067,motorway
13.6383121,100.6782719,motorway
13.6085597,100.6568512,motorway
13.6395739,100.6791636,motorway
13.5917048,100.8197091,motorway
13.591778,100.8193656,motorway
13.6096751,100.7637446,motorway
13.6012594,100.7872186,motorway
13.5990989,100.7932401,motorway
13.5968483,100.7994902,motorway
13.595701,100.802679,motorway
13.595023,100.804638,motorway
13.6101098,100.7625353,motorway
13.6222691,100.7347931,motorway
13.620546,100.7386073,motorway
13.6196728,100.7405613,motorway
13.6186912,100.7427477,motorway
13.6117108,100.7583884,motorway
13.6109355,100.7602757,motorway
13.7103777,100.8214123,primary
13.7111618,100.8192415,primary
13.7113753,100.8186487,primary
13.7115315,100.8185825,primary
13.711851,100.8176626,primary
13.8973985,100.6800201,motorway
13.8974459,100.6776602,motorway
13.8983305,100.6908334,motorway
13.8982068,100.6904103,motorway
13.8915482,100.6573239,motorway
13.8969373,100.6824996,motorway
13.8971056,100.6774376,motorway
13.8970523,100.6752319,motorway
13.8966377,100.6711896,motorway
13.896261,100.6689767,motorway
13.8958073,100.6670648,motorway
13.8950121,100.6644255,motorway
13.8940565,100.6620718,motorway
13.8928747,100.6597721,motorway
13.8917014,100.6575912,motorway
13.9434095,100.711111,motorway
13.969866,100.7128407,motorway
13.9693676,100.7128837,motorway
13.9679542,100.7129359,motorway
13.9670191,100.712944,motorway
13.9692114,100.7127448,motorway
13.9640967,100.7127857,motorway
13.9661934,100.7127013,motorway
13.9688004,100.7127295,motorway
13.9898603,100.7130086,motorway
13.9877779,100.7134057,motorway
13.9814495,100.7133388,motorway
13.9693234,100.7130956,motorway
13.9686427,100.7131357,motorway
13.9716659,100.7130553,motorway
13.9733557,100.7130194,motorway
13.9741126,100.712995,motorway
13.974747,100.7129829,motorway
13.9707342,100.7133023,motorway
13.9683889,100.7132578,motorway
13.9730239,100.713298,motorway
13.9740657,100.7132762,motorway
13.9747424,100.7132615,motorway
13.9755989,100.7129756,motorway
13.9728008,100.7130352,motorway
13.9794417,100.7133596,motorway
13.9776433,100.7132875,motorway
13.9770368,100.7132679,motorway
13.7101142,100.8221616,primary
13.7105201,100.821418,primary
14.0064776,100.7020097,primary
14.0066104,100.7023152,primary
14.0070037,100.7032492,primary
13.7077042,100.8214199,motorway
13.5028209,100.1262961,trunk
13.50453,100.1270926,trunk
13.5061783,100.1283527,trunk
13.5075406,100.130206,trunk
13.5082607,100.1321834,trunk
14.0624135,100.6969741,motorway
14.063158,100.696899,motorway
14.0685866,100.6963507,motorway
14.078423,100.695361,motorway
14.084649,100.6947387,motorway
14.0864906,100.6943687,motorway
14.0882867,100.6936271,motorway
14.0931118,100.6908641,motorway
13.7321114,100.7711211,motorway
14.0213152,100.6992218,motorway
14.0199962,100.6997689,motorway
14.0172791,100.7009491,motorway
14.0145511,100.7021702,motorway
14.0224017,100.6988359,motorway
13.5228243,100.1791064,trunk
13.5229946,100.1795939,trunk
13.624636,100.5189035,motorway
13.629595,100.5298376,motorway
13.6307064,100.5326159,motorway
13.6299801,100.5308051,motorway
13.9873596,100.615716,motorway
13.9927314,100.6147664,motorway
13.9948256,100.6146904,motorway
13.9974202,100.6146603,motorway
13.9997383,100.6148157,motorway
13.6366649,100.545541,motorway
13.5332794,100.2102038,trunk
13.5347988,100.2146939,trunk
13.5354467,100.2172298,trunk
13.5356886,100.2179526,trunk
13.5403979,100.2320437,trunk
13.5405893,100.2325925,trunk
13.5414117,100.2343429,trunk
13.5409035,100.2328178,trunk
13.9924826,100.711678,motorway
13.9702892,100.7128153,motorway
13.9755356,100.7128664,motorway
13.9776967,100.7129064,motorway
13.9799923,100.7130137,motorway
13.6386475,100.5559783,motorway
13.6387454,100.555225,motorway
13.6388173,100.5532546,motorway
13.638564,100.5510715,motorway
13.6380134,100.5490548,motorway
13.636761,100.546153,motorway
13.6358898,100.5442064,motorway
13.8904528,100.6895482,motorway
13.8880966,100.6883456,motorway
13.9123475,100.7011275,motorway
14.0092075,100.7088539,primary
14.0073869,100.7041847,primary
13.5561847,100.2699346,trunk
13.5566425,100.2704334,trunk
13.5688396,100.2860399,trunk
13.5673402,100.283248,trunk
13.5663076,100.2813884,trunk
13.5651505,100.2797472,trunk
13.5637485,100.2781065,trunk
13.5622821,100.2765377,trunk
13.6513912,100.4054586,trunk
13.6523744,100.405152,trunk
13.6044256,100.3721016,trunk
13.5971026,100.3648625,trunk
13.6563958,100.4051756,trunk
13.6572181,100.4052376,trunk
13.6263461,100.5958226,motorway
13.6257687,100.5968499,motorway
13.608655,100.6245809,motorway
13.6102027,100.6231475,motorway
13.6115675,100.6217682,motorway
13.613152,100.6197898,motorway
13.614292,100.618245,motorway
13.6156981,100.6163782,motorway
13.617207,100.6143966,motorway
13.6184805,100.6123853,motorway
13.6195979,100.6103669,motorway
13.620562,100.6086242,motorway
13.6215843,100.606759,motorway
13.6226101,100.6043181,motorway
13.6233583,100.6023028,motorway
13.6242227,100.599938,motorway
13.6250135,100.5982226,motorway
13.7026351,100.4066026,trunk
13.7056348,100.4064836,trunk
13.7106175,100.4076832,primary
13.7106874,100.4061844,primary
13.7869126,100.3088181,trunk
13.7868863,100.3081892,trunk
13.7870197,100.3117318,trunk
13.78692,100.309004,trunk
13.7545717,100.4058129,primary
13.7545452,100.407994,primary
13.7544062,100.4063568,primary
13.7862411,100.290763,trunk
13.7862522,100.2910474,trunk
13.786364,100.2939299,trunk
13.7862591,100.2912304,trunk
13.7865873,100.2966267,trunk
13.7865714,100.2962533,trunk
13.7865001,100.2942673,trunk
13.7875662,100.3268328,trunk
13.7878407,100.3342767,trunk
13.7876771,100.3294888,trunk
13.7878497,100.3344776,trunk
13.7878934,100.3354516,trunk
13.7197743,100.4059837,trunk
13.7186149,100.4059849,trunk
13.720168,100.4059833,trunk
13.7155823,100.4057673,trunk
13.7884326,100.3571194,trunk
13.788657,100.352899,trunk
13.7885417,100.3560508,trunk
13.7797385,100.5333739,motorway
13.7870797,100.3702143,trunk
13.7868505,100.3724053,trunk
13.7675493,100.4074331,trunk
13.7677835,100.4074551,trunk
13.7684811,100.4075329,trunk
13.7702,100.4075403,trunk
13.769333,100.4074431,trunk
13.7739478,100.4081972,trunk
13.7749365,100.4083165,trunk
13.7399609,100.4059383,trunk
13.7405101,100.4059385,trunk
13.7455127,100.4057086,trunk
13.744493,100.405717,trunk
13.7805178,100.2356549,trunk
13.7808478,100.2369984,trunk
13.7820217,100.2417775,trunk
13.7749798,100.4081221,trunk
13.7715548,100.4076923,trunk
13.7850837,100.3877901,trunk
13.7876957,100.4096872,trunk
13.7870504,100.4096354,trunk
13.7885762,100.409758,trunk
13.8441568,100.4129056,trunk
13.843346,100.4129905,trunk
13.8414503,100.4131777,trunk
13.84832,100.4122398,trunk
13.8606302,100.411096,trunk
13.8802032,100.4094333,trunk
13.8838457,100.4091171,trunk
13.8819976,100.409278,trunk
13.8857364,100.4087161,trunk
13.8842478,100.4088643,trunk
13.9115832,100.4090691,trunk
13.908952,100.4083013,trunk
13.9149073,100.410285,trunk
13.8866753,100.4088305,trunk
13.8868858,100.4088094,trunk
13.7883559,100.3487925,trunk
13.788502,100.3527622,trunk
13.7884424,100.350815,trunk
13.9244264,100.4148316,primary
13.9242989,100.4151107,primary
13.7969613,100.550624,primary
13.7888993,100.5478731,primary
13.7985552,100.5515112,primary
13.8142116,100.5606729,primary
13.8145533,100.5608817,primary
13.8265779,100.5688215,primary
13.8034136,100.5604209,trunk
13.8059691,100.5601333,trunk
13.819645,100.558541,trunk
13.8201606,100.5585074,trunk
13.8225247,100.5582729,trunk
13.8340666,100.5723539,primary
13.8488235,100.580879,primary
13.8450678,100.5786752,primary
13.8469409,100.5797788,primary
13.848735,100.5808269,primary
13.8495981,100.5815169,primary
13.8580213,100.5864503,primary
13.8563673,100.5854715,primary
13.8544467,100.5843391,primary
13.8529135,100.5834395,primary
13.8525723,100.5832426,primary
13.8505109,100.5820589,primary
13.8541484,100.5840069,primary
13.8545115,100.5842211,primary
13.8563716,100.5853082,primary
13.8513323,100.5636659,trunk
13.8555126,100.5659489,trunk
13.8532811,100.5647935,trunk
13.8516477,100.563833,trunk
13.8558024,100.5658886,trunk
13.7835486,100.5590437,trunk
13.7875499,100.5611028,trunk
13.7856911,100.5601908,trunk
13.8132447,100.4117949,trunk
13.8171418,100.4121128,trunk
13.8139432,100.4118594,trunk
13.8666126,100.5716188,trunk
13.8565654,100.5662664,trunk
13.8582308,100.5671297,trunk
13.8611671,100.5687043,trunk
13.8648837,100.5706941,trunk
13.8145861,100.4116903,trunk
13.813625,100.4116192,trunk
14.0073386,100.3685134,trunk
14.0084785,100.3679207,trunk
14.0079003,100.3683482,trunk
14.0061646,100.3696303,trunk
14.0032476,100.3717947,trunk
14.0014437,100.3731225,trunk
13.9998713,100.3740505,trunk
13.9979181,100.3749601,trunk
13.9951154,100.3762654,trunk
13.9929486,100.3772876,trunk
14.0158318,100.3622327,trunk
14.016285,100.3619005,trunk
14.0078023,100.3681748,trunk
14.0110763,100.3657468,trunk
14.0142703,100.363403,trunk
13.8595485,100.5873521,primary
13.8598116,100.5875058,primary
13.8593946,100.5872586,primary
13.8766627,100.577405,trunk
13.8749899,100.5764559,trunk
13.9311891,100.4152865,trunk
13.8420247,100.5587191,trunk
13.8433968,100.5594189,trunk
13.894991,100.5548735,primary
13.99041,100.7127952,motorway
13.9918313,100.7122164,motorway
13.9006538,100.5387275,primary
13.9016309,100.5367203,primary
13.90155,100.5369576,primary
13.9426466,100.4252325,primary
13.9317117,100.607907,trunk
13.9325452,100.6083694,trunk
13.9256324,100.6045036,trunk
13.9275826,100.605594,trunk
13.9444516,100.4150566,trunk
13.9241706,100.6254919,primary
13.9612211,100.6201989,trunk
13.9446162,100.623243,primary
13.9496151,100.6223557,primary
13.9443046,100.6232973,primary
13.9464379,100.622888,primary
13.9455229,100.6230573,primary
13.94756,100.6230212,primary
13.9471542,100.6230918,primary
13.9488021,100.6227985,primary
13.951028,100.6223373,primary
14.0834158,100.3129079,trunk
14.0852942,100.311551,trunk
14.0824678,100.3133168,trunk
14.084693,100.311673,trunk
13.8761653,100.5961726,primary
13.8762163,100.596097,primary
13.91538,100.5987281,trunk
13.9034378,100.5920828,trunk
13.9053876,100.5931457,trunk
13.9083758,100.5948233,trunk
13.9125469,100.5971234,trunk
13.9260193,100.4621845,primary
13.9261546,100.4615418,primary
13.8501485,100.640941,primary
13.849861,100.6414736,primary
13.9292615,100.4438224,primary
13.9290239,100.4428467,primary
13.8497313,100.6391355,primary
13.848542,100.6385472,primary
13.6583533,100.600584,trunk
13.6624643,100.6024336,trunk
13.6620317,100.6021058,trunk
13.6462824,100.5957704,trunk
14.0565684,100.4639786,trunk
14.0571725,100.464305,trunk
14.0644455,100.4764777,trunk
14.0627637,100.4723124,trunk
14.0638187,100.4749141,trunk
14.065508,100.4796481,trunk
14.0653214,100.4791805,trunk
14.0668823,100.4830459,trunk
13.5547387,100.6138009,trunk
13.5946757,100.6073705,trunk
13.5945872,100.6074192,trunk
13.5158838,100.6814273,trunk
13.516023,100.6807143,trunk
13.5158053,100.6818217,trunk
13.5432661,100.6193027,trunk
13.5430343,100.6194162,trunk
13.5459772,100.6180122,trunk
13.54808,100.6169951,trunk
13.5498257,100.6161584,trunk
13.5514724,100.6153735,trunk
13.5532725,100.6145111,trunk
13.5444564,100.6189272,trunk
13.5447797,100.6187707,trunk
13.5555675,100.6135939,trunk
13.553873,100.614398,trunk
13.5514682,100.6155745,trunk
13.5489536,100.6167663,trunk
13.5471748,100.6176402,trunk
13.5454977,100.6184349,trunk
13.8913851,100.5854893,trunk
13.8903634,100.5849566,trunk
13.5741092,100.6046485,trunk
13.51699,100.67539,trunk
13.5165884,100.6771279,trunk
13.5174847,100.6739082,trunk
13.5173186,100.6746509,trunk
13.5165493,100.678094,trunk
13.5160527,100.6805628,trunk
13.5764286,100.605023,trunk
13.532568,100.630082,trunk
13.5311351,100.6320316,trunk
13.5322765,100.6304796,trunk
13.5047218,100.7441867,trunk
13.6265087,100.7252161,trunk
13.6276855,100.7220998,trunk
13.6255374,100.7267985,trunk
13.626341,100.7249428,trunk
13.6273794,100.7227205,trunk
13.5072251,100.8246088,trunk
13.6014203,100.5973888,trunk
13.644396,100.6921966,trunk
13.6473305,100.6868394,trunk
13.6455621,100.6900494,trunk
13.634299,100.7104623,trunk
13.5047613,100.7781791,trunk
13.505136,100.7785664,trunk
13.5100949,100.7835969,trunk
13.508654,100.7822024,trunk
13.5067595,100.7802444,trunk
13.5035318,100.7766763,trunk
13.5044465,100.7776217,trunk
13.5063421,100.7795813,trunk
13.5087679,100.7820907,trunk
13.5100964,100.7833651,trunk
13.6115651,100.7582269,trunk
13.611041,100.7594774,trunk
13.5054054,100.8289342,trunk
13.6237947,100.5893872,trunk
13.6269034,100.5883252,trunk
13.6250349,100.5889356,trunk
13.5097501,100.8064186,trunk
13.5114396,100.7967692,trunk
13.5109091,100.7996429,trunk
13.5106096,100.8015085,trunk
13.5102529,100.8034607,trunk
13.5098591,100.8055502,trunk
13.5096611,100.808645,trunk
13.5097617,100.8162441,trunk
13.5097213,100.8138305,trunk
13.5096713,100.8102447,trunk
13.6250769,100.5887919,trunk
13.6254953,100.5886242,trunk
13.6262403,100.5883524,trunk
13.5112748,100.7967354,trunk
13.5117365,100.7942214,trunk
13.5123045,100.7910579,trunk
13.5126796,100.7889038,trunk
13.5116387,100.7956722,trunk
13.5128865,100.7885499,trunk
13.5125216,100.7908068,trunk
13.5127094,100.7870301,trunk
13.5034468,100.8355504,trunk
13.9004943,100.5391859,primary
13.9005611,100.5389992,primary
13.9559036,100.6207785,trunk
13.6417147,100.6965476,trunk
13.6364639,100.7059769,trunk
13.6386776,100.7020309,trunk
13.640233,100.6992135,trunk
13.6413975,100.6971521,trunk
13.7950108,100.9431058,trunk
13.7952764,100.9427268,trunk
13.8024109,100.9341276,trunk
13.8037153,100.9323738,trunk
13.8031659,100.9333652,trunk
13.8031581,100.8767384,trunk
13.8030578,100.8775498,trunk
13.8089173,100.8163106,trunk
13.8087065,100.8185689,trunk
13.8094012,100.8136788,trunk
13.8097641,100.8098419,trunk
13.8095695,100.8119471,trunk
13.6340652,100.5907878,trunk
13.6421334,100.593943,trunk
13.6418243,100.593819,trunk
13.6438856,100.594816,trunk
13.6433987,100.5946195,trunk
13.8151366,100.7527973,trunk
13.8151898,100.7523125,trunk
13.8156752,100.7516335,primary
13.8164371,100.7516344,primary
13.8155353,100.7508928,trunk
13.8155678,100.7505299,trunk
13.8129545,100.718208,trunk
13.8133251,100.7186713,trunk
13.8142727,100.7197756,trunk
13.8162934,100.74491,trunk
13.8158457,100.7459587,trunk
13.815941,100.7456348,trunk
14.0760766,100.6179044,trunk
14.0746048,100.6178508,trunk
14.0700717,100.6176602,trunk
14.0672724,100.6175083,trunk
14.0653202,100.6174543,trunk
14.0763761,100.6179152,trunk
13.816833,100.7446964,trunk
13.8181889,100.7438091,trunk
13.8043406,100.86609,trunk
13.7915864,100.9474583,trunk
13.8154521,100.735377,primary
13.8164947,100.7349986,primary
13.8055548,100.9298465,trunk
13.8063498,100.9287094,trunk
13.8084218,100.926088,trunk
13.8072588,100.927462,trunk
13.5098994,100.8162534,trunk
13.8079032,100.9268243,trunk
13.8192552,100.6825626,trunk
13.818786,100.6830749,trunk
13.8190341,100.682804,trunk
14.0813101,100.6178871,trunk
14.0810938,100.6178793,trunk
14.0634393,100.6172113,trunk
14.0697414,100.6174533,trunk
14.07303,100.6175874,trunk
14.0752701,100.6176625,trunk
14.0786535,100.6177966,trunk
13.8192708,100.6803758,primary
13.8191336,100.6798243,primary
13.8066588,100.8391472,trunk
14.0879985,100.6181366,trunk
14.0818093,100.6179041,trunk
14.0861817,100.618085,trunk
13.8199336,100.7409301,trunk
13.8075548,100.833402,trunk
13.821373,100.7417235,primary
13.8082673,100.8384756,primary
13.806944,100.8395456,trunk
13.8068744,100.8368035,trunk
13.8076471,100.8318613,trunk
13.8074427,100.8946226,trunk
13.8073112,100.89375,trunk
13.8049623,100.8873503,trunk
13.8062629,100.8888137,trunk
13.8069008,100.891118,trunk
13.8072511,100.893355,trunk
13.8074572,100.8962555,trunk
13.807542,100.8967862,trunk
13.8070205,100.8934819,trunk
13.8064559,100.8898862,trunk
13.805445,100.8881727,trunk
13.8110959,100.910317,trunk
13.8100778,100.9076802,trunk
13.8110475,100.9092764,trunk
14.1052911,100.6187966,trunk
14.1020528,100.6188065,trunk
14.1002181,100.6188105,trunk
14.0969027,100.6186837,trunk
14.0852833,100.6182353,trunk
14.0787303,100.6180005,trunk
13.8382797,100.6626604,primary
13.8381505,100.6628303,primary
13.8393794,100.66129,primary
13.8395375,100.6609989,primary
13.8901124,100.6051861,primary
13.8126936,100.6905647,trunk
13.8126313,100.6911288,trunk
13.8129138,100.6898668,trunk
13.8141612,100.6883096,trunk
13.8144144,100.6880409,trunk
13.8146555,100.6877876,trunk
13.8151722,100.6872311,trunk
13.8161578,100.6861484,trunk
13.8142463,100.6878519,trunk
13.8137853,100.6883387,trunk
13.8141208,100.6879858,trunk
13.8373938,100.5741523,primary
13.8392529,100.5752322,primary
13.8385388,100.5748092,primary
13.8389081,100.5750268,primary
13.9063269,100.6147073,primary
13.906138,100.6145969,primary
13.9018984,100.6121193,primary
13.9094792,100.6167378,primary
13.9092215,100.6165839,primary
13.9102212,100.6171797,primary
